met_id,met_name,compartment,formula,charge,has_annotation,annotation_keys,has_bigg,has_kegg,has_metanetx,has_chebi,has_hmdb,has_inchikey,has_pubchem,has_seed,has_formula,has_charge,n_reactions,base_name,same_base_annotated,annotated_twin_id
m321[C_cy],Asn-tRNA(Asn)_C14H23N2O12PR2(C5H8O6PR)n,C_cy,,0,False,,False,False,False,False,False,False,False,False,False,True,3,Asn-tRNA(Asn)_C14H23N2O12PR2(C5H8O6PR)n,False,
m322[C_mi],L-asparagine_C4H8N2O3,C_mi,C4H8N2O3,0,True,"bigg.metabolite,biggM,chebi,hmdb,inchi,inchikey,kegg.compound,keggC,metacyc.compound,metacycM,metanetx.chemical,reactome,reactomeM,sabiork.compound,sabiorkM,seed.compound,seedM,vmhM,vmhmetabolite",True,True,True,True,True,True,False,True,True,True,2,L-asparagine,True,m319[C_cy]
m323[C_mi],"tRNA(Asn), mitchondrial_",C_mi,,0,False,,False,False,False,False,False,False,False,False,False,True,1,"tRNA(Asn), mitchondrial_",False,
m324[C_mi],Asn-tRNA(Asn)_C14H23N2O12PR2(C5H8O6PR)n,C_mi,,0,False,,False,False,False,False,False,False,False,False,False,True,1,Asn-tRNA(Asn)_C14H23N2O12PR2(C5H8O6PR)n,False,
m325[C_cy],carbamoyl phosphate_CH4NO5P,C_cy,CH4NO5P,0,True,"bigg.metabolite,biggM,metanetx.chemical",True,False,True,False,False,False,False,False,True,True,3,carbamoyl phosphate,False,
m326[C_cy],N-carbamoyl-L-aspartate_C5H8N2O5,C_cy,C5H8N2O5,0,True,"bigg.metabolite,biggM,metanetx.chemical",True,False,True,False,False,False,False,False,True,True,2,N-carbamoyl-L-aspartate,False,
m327[C_cy],4-phospho-L-aspartate_C4H8NO7P,C_cy,C4H8NO7P,-2,True,"bigg.metabolite,biggM,chebi,hmdb,inchi,inchikey,kegg.compound,keggC,metacyc.compound,metacycM,metanetx.chemical,sabiork.compound,sabiorkM,seed.compound,seedM,vmhM,vmhmetabolite",True,True,True,True,True,True,False,True,True,True,2,4-phospho-L-aspartate,False,
m328[C_cy],oxaloacetate_C4H4O5,C_cy,C4H4O5,-2,True,"bigg.metabolite,biggM,chebi,envipath,envipathM,hmdb,inchi,inchikey,kegg.compound,keggC,lipidmaps,lipidmapsM,metacyc.compound,metacycM,metanetx.chemical,reactome,reactomeM,sabiork.compound,sabiorkM,seed.compound,seedM,slm,vmhM,vmhmetabolite",True,True,True,True,True,True,False,True,True,True,11,oxaloacetate,True,m77[C_mi]
m329[C_mi],L-aspartate_C4H7NO4,C_mi,C4H7NO4,-1,True,"bigg.metabolite,biggM,chebi,envipath,envipathM,hmdb,inchi,inchikey,kegg.compound,kegg.drug,keggC,keggD,metacyc.compound,metacycM,metanetx.chemical,reactome,reactomeM,sabiork.compound,sabiorkM,seed.compound,seedM,vmhM,vmhmetabolite",True,True,True,True,True,True,False,True,True,True,4,L-aspartate,True,m267[C_cy]
m330[C_pe],2-oxoglutarate_C5H6O5,C_pe,C5H6O5,-2,True,"bigg.metabolite,biggM,chebi,envipath,envipathM,hmdb,inchi,inchikey,kegg.compound,keggC,metacyc.compound,metacycM,metanetx.chemical,reactome,reactomeM,sabiork.compound,sabiorkM,seed.compound,seedM,slm,vmhM,vmhmetabolite",True,True,True,True,True,True,False,True,True,True,6,2-oxoglutarate,True,m51[C_cy]
m331[C_pe],L-aspartate_C4H7NO4,C_pe,C4H7NO4,-1,True,"bigg.metabolite,biggM,chebi,envipath,envipathM,hmdb,inchi,inchikey,kegg.compound,kegg.drug,keggC,keggD,metacyc.compound,metacycM,metanetx.chemical,reactome,reactomeM,sabiork.compound,sabiorkM,seed.compound,seedM,vmhM,vmhmetabolite",True,True,True,True,True,True,False,True,True,True,3,L-aspartate,True,m267[C_cy]
m332[C_pe],L-glutamate_C5H9NO4,C_pe,C5H9NO4,-1,True,"bigg.metabolite,biggM,chebi,envipath,envipathM,hmdb,inchi,inchikey,kegg.compound,kegg.drug,keggC,keggD,metacyc.compound,metacycM,metanetx.chemical,reactome,reactomeM,sabiork.compound,sabiorkM,seed.compound,seedM,vmhM,vmhmetabolite",True,True,True,True,True,True,False,True,True,True,5,L-glutamate,True,m29[C_mi]
m333[C_pe],oxaloacetate_C4H4O5,C_pe,C4H4O5,-2,True,"bigg.metabolite,biggM,chebi,envipath,envipathM,hmdb,inchi,inchikey,kegg.compound,keggC,lipidmaps,lipidmapsM,metacyc.compound,metacycM,metanetx.chemical,reactome,reactomeM,sabiork.compound,sabiorkM,seed.compound,seedM,slm,vmhM,vmhmetabolite",True,True,True,True,True,True,False,True,True,True,5,oxaloacetate,True,m77[C_mi]
m334[C_cy],L-aspartate 4-semialdehyde_C4H7NO3,C_cy,C4H7NO3,0,True,"bigg.metabolite,biggM,chebi,envipath,envipathM,hmdb,inchi,inchikey,kegg.compound,keggC,metacyc.compound,metacycM,metanetx.chemical,sabiork.compound,sabiorkM,seed.compound,seedM,vmhM,vmhmetabolite",True,True,True,True,True,True,False,True,True,True,2,L-aspartate 4-semialdehyde,False,
m335[C_cy],tRNA(Asp)_ActiveX VT_ERROR:,C_cy,,0,False,,False,False,False,False,False,False,False,False,False,True,3,tRNA(Asp)_ActiveX VT_ERROR:,False,
m336[C_cy],Asp-tRNA(Asp)_C14H22NO13PR2(C5H8O6PR)n,C_cy,,0,False,,False,False,False,False,False,False,False,False,False,True,3,Asp-tRNA(Asp)_C14H22NO13PR2(C5H8O6PR)n,False,
m337[C_mi],"tRNA(Asp), mitchondrial_",C_mi,,0,False,,False,False,False,False,False,False,False,False,False,True,1,"tRNA(Asp), mitchondrial_",False,
m338[C_mi],Asp-tRNA(Asp)_C14H22NO13PR2(C5H8O6PR)n,C_mi,,0,False,,False,False,False,False,False,False,False,False,False,True,1,Asp-tRNA(Asp)_C14H22NO13PR2(C5H8O6PR)n,False,
m339[C_cy],"P1-(5'-adenosyl),P4-(5'-guanosyl) tetraphosphate_ActiveX VT_ERROR:",C_cy,,0,False,,False,False,False,False,False,False,False,False,False,True,1,"P1-(5'-adenosyl),P4-(5'-guanosyl) tetraphosphate_ActiveX VT_ERROR:",False,
m340[C_cy],"P(1),P(4)-bis(5'-guanosyl) tetraphosphate_",C_cy,,0,False,,False,False,False,False,False,False,False,False,False,True,1,"P(1),P(4)-bis(5'-guanosyl) tetraphosphate_",False,
m341[C_cy],5-phosphoribosyl-ATP_C15H19N5O20P4,C_cy,C15H19N5O20P4,0,True,"chebi,metanetx.chemical",False,False,True,True,False,False,False,False,True,True,2,5-phosphoribosyl-ATP,False,
m342[C_ex],H+_p+1,C_ex,,0,False,,False,False,False,False,False,False,False,False,False,True,62,H+_p+1,False,
m343[C_cy],GDP-alpha-D-mannose_C16H23N5O16P2,C_cy,C16H23N5O16P2,-2,True,"bigg.metabolite,biggM,chebi,hmdb,inchi,inchikey,kegg.compound,keggC,metacyc.compound,metacycM,metanetx.chemical,reactome,reactomeM,sabiork.compound,sabiorkM,seed.compound,seedM,vmhM,vmhmetabolite",True,True,True,True,True,True,False,True,True,True,12,GDP-alpha-D-mannose,True,m290[C_go]
m344[C_cy],"N,N'-diacetylchitobiosyldiphosphodolichol_",C_cy,,0,False,,False,False,False,False,False,False,False,False,False,True,1,"N,N'-diacetylchitobiosyldiphosphodolichol_",False,
m345[C_cy],beta-D-mannosyldiacetylchitobiosyldiphosphodolichol_C37H66N2O22P2,C_cy,C37H66N2O22P2,0,True,"chebi,inchi,inchikey,metanetx.chemical,reactome,reactomeM",False,False,True,True,False,True,False,False,True,True,1,beta-D-mannosyldiacetylchitobiosyldiphosphodolichol,True,m289[C_go]
m346[C_cy],dethiobiotin_C10H18N2O3,C_cy,C10H18N2O3,0,False,,False,False,False,False,False,False,False,False,True,True,2,dethiobiotin,False,
m347[C_cy],polysulphur_S,C_cy,S,0,False,,False,False,False,False,False,False,False,False,True,True,1,polysulphur,False,
m348[C_cy],biotin_C10H16N2O3S,C_cy,C10H16N2O3S,-1,True,"bigg.metabolite,biggM,chebi,hmdb,inchi,inchikey,kegg.compound,kegg.drug,keggC,keggD,metacyc.compound,metacycM,metanetx.chemical,reactome,reactomeM,sabiork.compound,sabiorkM,seed.compound,seedM,vmhM,vmhmetabolite",True,True,True,True,True,True,False,True,True,True,3,biotin,True,m1032[C_ex]
m349[C_cy],biotinyl-5'-AMP_C20H27N7O9PS,C_cy,C20H27N7O9PS,-1,True,"bigg.metabolite,biggM,chebi,hmdb,inchi,inchikey,kegg.compound,keggC,metacyc.compound,metacycM,metanetx.chemical,seed.compound,seedM,vmhM,vmhmetabolite",True,True,True,True,True,True,False,True,True,True,1,biotinyl-5'-AMP,False,
m350[C_cy],"4,4-dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol_C29H46O",C_cy,C29H46O,0,True,"bigg.metabolite,biggM,chebi,hmdb,inchi,inchikey,kegg.compound,keggC,lipidmaps,lipidmapsM,metacyc.compound,metacycM,metanetx.chemical,reactome,reactomeM,seed.compound,seedM,slm,vmhM,vmhmetabolite",True,True,True,True,True,True,False,True,True,True,2,"4,4-dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol",False,
m351[C_cy],14-demethyllanosterol_C29H48O,C_cy,C29H48O,0,True,"hmdb,inchi,inchikey,metanetx.chemical",False,False,True,False,True,True,False,False,True,True,4,14-demethyllanosterol,True,m1405[C_ex]
m352[C_cy],"ergosta-5,7,24(28)-trien-3beta-ol_C28H44O",C_cy,C28H44O,0,False,,False,False,False,False,False,False,False,False,True,True,2,"ergosta-5,7,24(28)-trien-3beta-ol",False,
m353[C_cy],"ergosta-5,7,22,24(28)-tetraen-3beta-ol_C28H42O",C_cy,C28H42O,0,True,"bigg.metabolite,biggM,chebi,inchi,inchikey,kegg.compound,keggC,lipidmaps,lipidmapsM,metacyc.compound,metacycM,metanetx.chemical,seed.compound,seedM,slm,vmhM,vmhmetabolite",True,True,True,True,False,True,False,True,True,True,5,"ergosta-5,7,22,24(28)-tetraen-3beta-ol",True,m364[C_er]
m354[C_cy],zymosterol intermediate 1c_C29H46O2,C_cy,C29H46O2,0,True,"chebi,inchi,inchikey,lipidmaps,lipidmapsM,metanetx.chemical",False,False,True,True,False,True,False,False,True,True,2,zymosterol intermediate 1c,False,
m355[C_cy],zymosterol intermediate 2_C27H42O,C_cy,C27H42O,0,True,"metanetx.chemical,seed.compound,seedM",False,False,True,False,False,False,False,True,True,True,2,zymosterol intermediate 2,False,
m356[C_cy],4beta-methylzymosterol-4alpha-carboxylic acid_C29H46O3,C_cy,C29H46O3,0,False,,False,False,False,False,False,False,False,False,True,True,2,4beta-methylzymosterol-4alpha-carboxylic acid,False,
m357[C_cy],3-dehydro-4-methylzymosterol_C28H44O,C_cy,C28H44O,0,False,,False,False,False,False,False,False,False,False,True,True,2,3-dehydro-4-methylzymosterol,False,
m358[C_cy],4alpha-methylzymosterol_C28H46O,C_cy,C28H46O,0,True,"bigg.metabolite,biggM,chebi,hmdb,inchi,inchikey,kegg.compound,keggC,lipidmaps,lipidmapsM,metacyc.compound,metacycM,metanetx.chemical,seed.compound,seedM,slm,vmhM,vmhmetabolite",True,True,True,True,True,True,False,True,True,True,2,4alpha-methylzymosterol,False,
m359[C_cy],zymosterol_C27H44O,C_cy,C27H44O,0,True,"bigg.metabolite,biggM,chebi,hmdb,inchi,inchikey,kegg.compound,keggC,lipidmaps,lipidmapsM,metacyc.compound,metacycM,metanetx.chemical,reactome,reactomeM,sabiork.compound,sabiorkM,seed.compound,seedM,slm,vmhM,vmhmetabolite",True,True,True,True,True,True,False,True,True,True,8,zymosterol,True,m241[C_em]
m360[C_cy],zymosterol intermediate 1a_C28H46O2,C_cy,C28H46O2,0,False,,False,False,False,False,False,False,False,False,True,True,2,zymosterol intermediate 1a,False,
m361[C_cy],zymosterol intermediate 1b_C28H44O2,C_cy,C28H44O2,0,False,,False,False,False,False,False,False,False,False,True,True,2,zymosterol intermediate 1b,False,
m362[C_cy],episterol_C28H46O,C_cy,C28H46O,0,True,"bigg.metabolite,biggM,chebi,hmdb,inchi,inchikey,kegg.compound,keggC,lipidmaps,lipidmapsM,metacyc.compound,metacycM,metanetx.chemical,seed.compound,seedM,slm",True,True,True,True,True,True,False,True,True,True,5,episterol,True,m232[C_em]
m363[C_cy],fecosterol_C28H46O,C_cy,C28H46O,0,True,"bigg.metabolite,biggM,chebi,hmdb,inchi,inchikey,kegg.compound,keggC,lipidmaps,lipidmapsM,metacyc.compound,metacycM,metanetx.chemical,sabiork.compound,sabiorkM,seed.compound,seedM,slm,vmhM,vmhmetabolite",True,True,True,True,True,True,False,True,True,True,5,fecosterol,True,m237[C_em]
m364[C_er],"ergosta-5,7,22,24(28)-tetraen-3beta-ol_C28H42O",C_er,C28H42O,0,True,"bigg.metabolite,biggM,chebi,inchi,inchikey,kegg.compound,keggC,lipidmaps,lipidmapsM,metacyc.compound,metacycM,metanetx.chemical,seed.compound,seedM,slm,vmhM,vmhmetabolite",True,True,True,True,False,True,False,True,True,True,2,"ergosta-5,7,22,24(28)-tetraen-3beta-ol",True,m353[C_cy]
m365[C_er],ergosterol_C28H44O,C_er,C28H44O,0,True,"bigg.metabolite,biggM,chebi,hmdb,inchi,inchikey,kegg.compound,keggC,lipidmaps,lipidmapsM,metacyc.compound,metacycM,metanetx.chemical,sabiork.compound,sabiorkM,seed.compound,seedM,slm,vmhM,vmhmetabolite",True,True,True,True,True,True,False,True,True,True,3,ergosterol,True,m235[C_em]
m366[C_cy],4-hydroxybenzoate_C7H6O3,C_cy,C7H6O3,-1,True,"bigg.metabolite,biggM,chebi,envipath,envipathM,hmdb,inchi,inchikey,kegg.compound,keggC,metacyc.compound,metacycM,metanetx.chemical,reactome,reactomeM,sabiork.compound,sabiorkM,seed.compound,seedM,vmhM,vmhmetabolite",True,True,True,True,True,True,False,True,True,True,4,4-hydroxybenzoate,True,m138[C_mi]
m367[C_cy],nonaprenyl diphosphate_C45H76O7P2,C_cy,C45H76O7P2,0,True,"chebi,hmdb,inchi,inchikey,metanetx.chemical",False,False,True,True,True,True,False,False,True,True,1,nonaprenyl diphosphate,True,m419[C_lp]
m368[C_cy],nonaprenyl 4-hydroxybenzoate_,C_cy,,0,False,,False,False,False,False,False,False,False,False,False,True,1,nonaprenyl 4-hydroxybenzoate_,False,
m369[C_cy],(R)-carnitine_C7H15NO3,C_cy,C7H15NO3,0,True,"bigg.metabolite,biggM,chebi,hmdb,inchi,inchikey,kegg.compound,kegg.drug,keggC,keggD,metacyc.compound,metacycM,metanetx.chemical,sabiork.compound,sabiorkM,seed.compound,seedM",True,True,True,True,True,True,False,True,True,True,6,(R)-carnitine,True,m371[C_pe]
m370[C_cy],O-acetylcarnitine_C9H17NO4,C_cy,C9H17NO4,0,False,,False,False,False,False,False,False,False,False,True,True,5,O-acetylcarnitine,False,
m371[C_pe],(R)-carnitine_C7H15NO3,C_pe,C7H15NO3,0,True,"bigg.metabolite,biggM,chebi,hmdb,inchi,inchikey,kegg.compound,kegg.drug,keggC,keggD,metacyc.compound,metacycM,metanetx.chemical,sabiork.compound,sabiorkM,seed.compound,seedM",True,True,True,True,True,True,False,True,True,True,3,(R)-carnitine,True,m369[C_cy]
m372[C_pe],O-acetylcarnitine_C9H17NO4,C_pe,C9H17NO4,0,False,,False,False,False,False,False,False,False,False,True,True,3,O-acetylcarnitine,False,
m373[C_mi],O-acetylcarnitine_C9H17NO4,C_mi,C9H17NO4,0,False,,False,False,False,False,False,False,False,False,True,True,3,O-acetylcarnitine,False,
m374[C_mi],(R)-carnitine_C7H15NO3,C_mi,C7H15NO3,0,True,"bigg.metabolite,biggM,chebi,hmdb,inchi,inchikey,kegg.compound,kegg.drug,keggC,keggD,metacyc.compound,metacycM,metanetx.chemical,sabiork.compound,sabiorkM,seed.compound,seedM",True,True,True,True,True,True,False,True,True,True,3,(R)-carnitine,True,m369[C_cy]
m375[C_pe],H2O_H2O,C_pe,H2O,0,False,,False,False,False,False,False,False,False,False,True,True,37,H2O,False,
m376[C_em],CTP_C9H16N3O14P3,C_em,C9H16N3O14P3,-4,True,"bigg.metabolite,biggM,chebi,hmdb,inchi,inchikey,kegg.compound,keggC,metacyc.compound,metacycM,metanetx.chemical,reactome,reactomeM,sabiork.compound,sabiorkM,seed.compound,seedM,vmhM,vmhmetabolite",True,True,True,True,True,True,False,True,True,True,3,CTP,True,m381[C_mm]
m377[C_em],H+_p+1,C_em,,0,False,,False,False,False,False,False,False,False,False,False,True,36,H+_p+1,False,
m378[C_em],phosphatidate_ActiveX VT_ERROR:,C_em,,0,False,,False,False,False,False,False,False,False,False,False,True,10,phosphatidate_ActiveX VT_ERROR:,False,
m379[C_em],CDP-diacylglycerol_,C_em,,0,False,,False,False,False,False,False,False,False,False,False,True,3,CDP-diacylglycerol_,False,
m380[C_em],diphosphate_H4O7P2,C_em,H4O7P2,-3,True,"bigg.metabolite,biggM,chebi,envipath,envipathM,hmdb,inchi,inchikey,kegg.compound,keggC,metacyc.compound,metacycM,metanetx.chemical,reactome,reactomeM,sabiork.compound,sabiorkM,seed.compound,seedM,vmhM,vmhmetabolite",True,True,True,True,True,True,False,True,True,True,12,diphosphate,True,m203[C_cy]
m381[C_mm],CTP_C9H16N3O14P3,C_mm,C9H16N3O14P3,-4,True,"bigg.metabolite,biggM,chebi,hmdb,inchi,inchikey,kegg.compound,keggC,metacyc.compound,metacycM,metanetx.chemical,reactome,reactomeM,sabiork.compound,sabiorkM,seed.compound,seedM,vmhM,vmhmetabolite",True,True,True,True,True,True,False,True,True,True,2,CTP,True,m376[C_em]
m382[C_mm],H+_p+1,C_mm,,0,False,,False,False,False,False,False,False,False,False,False,True,7,H+_p+1,False,
m383[C_mm],phosphatidate_ActiveX VT_ERROR:,C_mm,,0,False,,False,False,False,False,False,False,False,False,False,True,2,phosphatidate_ActiveX VT_ERROR:,False,
m384[C_mm],CDP-diacylglycerol_,C_mm,,0,False,,False,False,False,False,False,False,False,False,False,True,3,CDP-diacylglycerol_,False,
m385[C_mm],diphosphate_H4O7P2,C_mm,H4O7P2,-3,True,"bigg.metabolite,biggM,chebi,envipath,envipathM,hmdb,inchi,inchikey,kegg.compound,keggC,metacyc.compound,metacycM,metanetx.chemical,reactome,reactomeM,sabiork.compound,sabiorkM,seed.compound,seedM,vmhM,vmhmetabolite",True,True,True,True,True,True,False,True,True,True,2,diphosphate,True,m203[C_cy]
m386[C_er],ceramide-1-(C24)_,C_er,,0,False,,False,False,False,False,False,False,False,False,False,True,10,ceramide-1-(C24)_,False,
m387[C_er],oxygen_O2,C_er,O2,0,False,,False,False,False,False,False,False,False,False,True,True,13,oxygen,False,
m388[C_er],ceramide-2-(C24)_,C_er,,0,False,,False,False,False,False,False,False,False,False,False,True,10,ceramide-2-(C24)_,False,
m389[C_er],H2O_H2O,C_er,H2O,0,False,,False,False,False,False,False,False,False,False,True,True,49,H2O,False,
m390[C_er],ceramide-2'-(C24)_,C_er,,0,False,,False,False,False,False,False,False,False,False,False,True,5,ceramide-2'-(C24)_,False,
m391[C_er],ceramide-1-(C26)_,C_er,,0,False,,False,False,False,False,False,False,False,False,False,True,9,ceramide-1-(C26)_,False,
m392[C_er],ceramide-2-(C26)_,C_er,,0,False,,False,False,False,False,False,False,False,False,False,True,10,ceramide-2-(C26)_,False,
m393[C_er],ceramide-2'-(C26)_,C_er,,0,False,,False,False,False,False,False,False,False,False,False,True,5,ceramide-2'-(C26)_,False,
m394[C_er],tetracosanoyl-CoA_C45H82N7O17P3S,C_er,C45H82N7O17P3S,-4,True,"bigg.metabolite,biggM,chebi,hmdb,inchi,inchikey,kegg.compound,keggC,lipidmaps,lipidmapsM,metacyc.compound,metacycM,metanetx.chemical,reactome,reactomeM,sabiork.compound,sabiorkM,seed.compound,seedM,slm,vmhM,vmhmetabolite",True,True,True,True,True,True,False,True,True,True,3,tetracosanoyl-CoA,True,m186[C_pe]
m395[C_er],hexacosanoyl-CoA_C47H86N7O17P3S,C_er,C47H86N7O17P3S,0,True,"bigg.metabolite,biggM,metanetx.chemical",True,False,True,False,False,False,False,False,True,True,3,hexacosanoyl-CoA,True,m225[C_pe]
m396[C_er],phytosphingosine_C18H39NO3,C_er,C18H39NO3,0,True,"bigg.metabolite,biggM,metanetx.chemical",True,False,True,False,False,False,False,False,True,True,10,phytosphingosine,False,
m397[C_er],ceramide-3-(C24)_,C_er,,0,False,,False,False,False,False,False,False,False,False,False,True,7,ceramide-3-(C24)_,False,
m398[C_er],ceramide-3-(C26)_,C_er,,0,False,,False,False,False,False,False,False,False,False,False,True,7,ceramide-3-(C26)_,False,
m399[C_er],ceramide-4-(C24)_,C_er,,0,False,,False,False,False,False,False,False,False,False,False,True,5,ceramide-4-(C24)_,False,
m400[C_er],ceramide-4-(C26)_,C_er,,0,False,,False,False,False,False,False,False,False,False,False,True,5,ceramide-4-(C26)_,False,
m401[C_cy],chitin_H2O(C8H13NO5)n,C_cy,,0,False,,False,False,False,False,False,False,False,False,False,True,6,chitin_H2O(C8H13NO5)n,False,
m402[C_en],chitosan_H2O(C6H12NO4)n,C_en,,0,False,,False,False,False,False,False,False,False,False,False,True,1,chitosan_H2O(C6H12NO4)n,False,
m403[C_cy],UDP-N-acetyl-alpha-D-glucosamine_C17H25N3O17P2,C_cy,C17H25N3O17P2,-2,True,"bigg.metabolite,biggM,chebi,hmdb,inchi,inchikey,kegg.compound,keggC,lipidmaps,lipidmapsM,metacyc.compound,metacycM,metanetx.chemical,reactome,reactomeM,sabiork.compound,sabiorkM,seed.compound,seedM,vmhM,vmhmetabolite",True,True,True,True,True,True,False,True,True,True,2,UDP-N-acetyl-alpha-D-glucosamine,False,
m404[C_cy],choline_C5H14NO,C_cy,C5H14NO,1,True,"bigg.metabolite,biggM,chebi,hmdb,inchi,inchikey,kegg.compound,kegg.drug,keggC,keggD,metacyc.compound,metacycM,metanetx.chemical,reactome,reactomeM,sabiork.compound,sabiorkM,seed.compound,seedM,vmhM,vmhmetabolite",True,True,True,True,True,True,False,True,True,True,4,choline,True,m1037[C_ex]
m405[C_cy],choline phosphate_C5H14NO4P,C_cy,C5H14NO4P,0,False,,False,False,False,False,False,False,False,False,True,True,2,choline phosphate,False,
m406[C_cy],CTP_C9H16N3O14P3,C_cy,C9H16N3O14P3,-4,True,"bigg.metabolite,biggM,chebi,hmdb,inchi,inchikey,kegg.compound,keggC,metacyc.compound,metacycM,metanetx.chemical,reactome,reactomeM,sabiork.compound,sabiorkM,seed.compound,seedM,vmhM,vmhmetabolite",True,True,True,True,True,True,False,True,True,True,13,CTP,True,m376[C_em]
m407[C_cy],CDP-choline_C14H26N4O11P2,C_cy,C14H26N4O11P2,-1,True,"bigg.metabolite,biggM,chebi,hmdb,inchi,inchikey,kegg.compound,kegg.drug,keggC,keggD,metacyc.compound,metacycM,metanetx.chemical,reactome,reactomeM,sabiork.compound,sabiorkM,seed.compound,seedM,vmhM,vmhmetabolite",True,True,True,True,True,True,False,True,True,True,2,CDP-choline,True,m1603[C_em]
m408[C_cy],prephenate_C10H10O6,C_cy,C10H10O6,-2,True,"bigg.metabolite,biggM,chebi,hmdb,inchi,inchikey,kegg.compound,keggC,metacyc.compound,metacycM,metanetx.chemical,sabiork.compound,sabiorkM,seed.compound,seedM,slm,vmhM,vmhmetabolite",True,True,True,True,True,True,False,True,True,True,3,prephenate,False,
m409[C_mi],cis-aconitate_C6H6O6,C_mi,C6H6O6,-3,True,"bigg.metabolite,biggM,chebi,envipath,envipathM,hmdb,inchi,inchikey,kegg.compound,keggC,metacyc.compound,metacycM,metanetx.chemical,sabiork.compound,sabiorkM,seed.compound,seedM,vmhM,vmhmetabolite",True,True,True,True,True,True,False,True,True,True,3,cis-aconitate,True,m436[C_cy]
m410[C_mi],isocitrate_C6H8O7,C_mi,C6H8O7,0,False,,False,False,False,False,False,False,False,False,True,True,4,isocitrate,False,
m411[C_lp],farnesyl diphosphate_C15H25O7P2,C_lp,C15H25O7P2,0,True,"bigg.metabolite,biggM,chebi,hmdb,inchi,inchikey,metanetx.chemical,reactome,reactomeM,sabiork.compound,sabiorkM",True,False,True,True,True,True,False,False,True,True,2,farnesyl diphosphate,True,m512[C_cy]
