reaction_id,reaction_name,reaction_type,has_annotation,has_real_annotation,annotation_keys,has_bigg,has_kegg,has_metanetx,has_rhea,has_ec,has_sbo,has_gpr,n_genes,gene_has_ec,gene_ec_codes,gene_has_uniprot,n_metabolites,met_mnxm_coverage,met_all_have_mnxm,compartments,is_blocked
R1376,spontaneous 2-amino-3-carboxymuconate-6-semialdehyde to quinolinate,metabolic,False,False,,False,False,False,False,False,False,False,0,False,,False,3,1.0,True,C_cy,False
R1377,"alcohol dehydrogenase, (acetaldehyde to ethanol)",metabolic,False,False,,False,False,False,False,False,False,True,5,True,1.1.1.1,True,5,1.0,True,C_cy,False
R1378,acetaldehyde dehydrogenase,metabolic,True,True,"bigg.reaction,biggr,metanetx.reaction,seed.reaction,seedr",True,False,True,False,False,False,True,4,False,,True,6,1.0,True,C_cy,False
R1379,phenylalanine transaminase,metabolic,True,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,True,1,False,,True,4,1.0,True,C_cy,False
R1380,tryptophan transaminase,metabolic,True,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,True,1,False,,True,4,1.0,True,C_cy,True
R1381,tyrosine transaminase,metabolic,True,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,True,1,False,,True,4,1.0,True,C_cy,False
R1382,coenzyme A: cytoplasm to LP,transport,False,False,,False,False,False,False,False,False,False,0,False,,False,2,1.0,True,"C_cy,C_lp",False
R1383,sedoheptulose bisphosphatase,metabolic,False,False,,False,False,False,False,False,False,True,1,False,,True,4,1.0,True,C_cy,False
R1384,proton leak,transport,False,False,,False,False,False,False,False,False,False,0,False,,False,2,1.0,True,"C_cy,C_mi",False
R1385,isocitrate dehydrogenase,metabolic,True,True,"bigg.reaction,biggr,kegg.reaction,keggr,metanetx.reaction,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,False,False,False,True,1,True,1.1.1.42,True,5,1.0,True,C_mi,False
R1386,oxoglutarate/malate exchange,transport,True,True,"bigg.reaction,biggr,metanetx.reaction,rh,rhea,seed.reaction,seedr,vmhr,vmhreaction",True,False,True,True,False,False,True,1,False,,True,4,1.0,True,"C_cy,C_mi",False
R1387,yeast 6 biomass pseudoreaction,transport,False,False,,False,False,False,False,False,False,False,0,False,,False,62,0.9677,False,"C_cy,C_en",True
R1388,14-demethyllanosterol exchange,exchange,False,False,,False,False,False,False,False,False,False,0,False,,False,1,1.0,True,C_ex,False
R1389,14-demethyllanosterol transport,transport,False,False,,False,False,False,False,False,False,False,0,False,,False,2,1.0,True,"C_cy,C_ex",False
R1390,"ergosta-5,7,22,24(28)-tetraen-3beta-ol exchange",exchange,False,False,,False,False,False,False,False,False,False,0,False,,False,1,1.0,True,C_ex,False
R1391,"ergosta-5,7,22,24(28)-tetraen-3beta-ol transport",transport,False,False,,False,False,False,False,False,False,False,0,False,,False,2,1.0,True,"C_cy,C_ex",False
R1392,fatty-acyl-CoA synthase (n-C16:0CoA),metabolic,True,True,"bigg.reaction,biggr,metanetx.reaction,seed.reaction,seedr,vmhr,vmhreaction",True,False,True,False,False,False,True,2,True,1.1.1.100|2.3.1.41|2.3.1.86|1.3.1.9|2.3.1.38|2.3.1.39|3.1.2.14|4.2.1.59,True,9,1.0,True,C_cy,False
R1393,fatty-acyl-CoA synthase (n-C18:0CoA),metabolic,True,True,"bigg.reaction,biggr,metanetx.reaction,seed.reaction,seedr,vmhr,vmhreaction",True,False,True,False,False,False,True,4,True,1.1.1.100|2.3.1.41|2.3.1.86|1.3.1.9|2.3.1.38|2.3.1.39|3.1.2.14|4.2.1.59,True,9,1.0,True,C_cy,False
R1394,B-ketoacyl-ACP synthase (acetoacetyl-ACP),metabolic,False,False,,False,False,False,False,False,False,True,2,False,,True,6,0.6667,False,C_mi,True
R1395,B-ketoacyl-ACP synthase (3-oxo-hexanoyl-ACP),metabolic,False,False,,False,False,False,False,False,False,True,2,False,,True,6,0.6667,False,C_mi,True
R1396,B-ketoacyl-ACP synthase (3-oxo-octanoyl-ACP),metabolic,False,False,,False,False,False,False,False,False,True,2,False,,True,6,0.6667,False,C_mi,True
R1397,3-oxoacyl-ACP reductase (3-hydroxybutanoyl-ACP),metabolic,False,False,,False,False,False,False,False,False,True,1,False,,True,5,1.0,True,C_mi,True
R1398,3-oxoacyl-ACP reductase (3-hydroxyhexanoyl-ACP),metabolic,False,False,,False,False,False,False,False,False,True,1,False,,True,5,1.0,True,C_mi,True
R1399,3-oxoacyl-ACP reductase (3-hydroxyoctanoyl-ACP),metabolic,False,False,,False,False,False,False,False,False,True,1,False,,True,5,1.0,True,C_mi,True
R1400,3-hydroxyacyl-thioester dehydratase (trans-but-2-enoyl-ACP),metabolic,False,False,,False,False,False,False,False,False,True,1,False,,True,3,1.0,True,C_mi,True
R1401,3-hydroxyacyl-thioester dehydratase (trans-hex-2-enoyl-ACP),metabolic,False,False,,False,False,False,False,False,False,True,1,False,,True,3,1.0,True,C_mi,True
R1402,3-hydroxyacyl-thioester dehydratase (trans-oct-2-enoyl-ACP),metabolic,False,False,,False,False,False,False,False,False,True,1,False,,True,3,1.0,True,C_mi,True
R1403,enoyl-ACP reductase (butanoyl-ACP),metabolic,False,False,,False,False,False,False,False,False,True,1,True,1.3.1.104,True,5,1.0,True,C_mi,True
R1404,enoyl-ACP reductase (hexanoyl-ACP),metabolic,False,False,,False,False,False,False,False,False,True,1,True,1.3.1.104,True,5,1.0,True,C_mi,True
R1405,enoyl-ACP reductase (octanoyl-ACP),metabolic,False,False,,False,False,False,False,False,False,True,1,True,1.3.1.104,True,5,1.0,True,C_mi,True
R1406,elongase I (3-oxotetradecanoyl-CoA),metabolic,False,False,,False,False,False,False,False,False,True,1,True,2.3.1.-,True,6,1.0,True,C_em,False
R1407,elongase I (3-oxopalmitoyl-CoA),metabolic,False,False,,False,False,False,False,False,False,True,1,True,2.3.1.-,True,6,1.0,True,C_em,False
R1408,elongase II (3-oxooctadecanoyl-CoA),metabolic,False,False,,False,False,False,False,False,False,True,1,True,2.3.1.-,True,6,1.0,True,C_em,False
R1409,elongase II or III (3-oxoicosanoyl-CoA),metabolic,False,False,,False,False,False,False,False,False,True,1,True,2.3.1.-,True,6,1.0,True,C_em,False
R1410,elongase II or III (3-oxodocosanoyl-CoA),metabolic,False,False,,False,False,False,False,False,False,True,1,True,2.3.1.-,True,6,0.8333,False,C_em,False
R1411,elongase II or III (3-oxotetracosanoyl-CoA),metabolic,False,False,,False,False,False,False,False,False,True,1,True,2.3.1.-,True,6,1.0,True,C_em,False
R1412,elongase III (3-oxohexacosanoyl-CoA),metabolic,True,True,"bigg.reaction,biggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,seed.reaction,seedr,vmhr,vmhreaction",True,False,True,True,False,False,True,1,True,2.3.1.-,True,6,1.0,True,C_em,False
R1413,B-ketoacyl-CoA reductase ((S)-3-hydroxytetradecanoyl-CoA),metabolic,False,False,,False,False,False,False,False,False,True,1,True,1.1.1.330,True,5,1.0,True,C_em,False
R1414,B-ketoacyl-CoA reductase ((S)-3-hydroxypalmitoyl-CoA),metabolic,False,False,,False,False,False,False,False,False,True,1,True,1.1.1.330,True,5,1.0,True,C_em,False
R1415,B-ketoacyl-CoA reductase (3-hydroxyoctadecanoyl-CoA),metabolic,True,True,"bigg.reaction,biggr,kegg.reaction,keggr,metanetx.reaction,rh,rhea,seed.reaction,seedr",True,True,True,True,False,False,True,1,True,1.1.1.330,True,5,1.0,True,C_em,False
R1416,B-ketoacyl-CoA reductase (3-hydroxyicosanoyl-CoA),metabolic,False,False,,False,False,False,False,False,False,True,1,True,1.1.1.330,True,5,1.0,True,C_em,False
R1417,B-ketoacyl-CoA reductase (3-hydroxydocosanoyl-CoA),metabolic,False,False,,False,False,False,False,False,False,True,1,True,1.1.1.330,True,5,1.0,True,C_em,False
R1418,B-ketoacyl-CoA reductase (3-hydroxytetracosanoyl-CoA),metabolic,False,False,,False,False,False,False,False,False,True,1,True,1.1.1.330,True,5,1.0,True,C_em,False
R1419,B-ketoacyl-CoA reductase ((S)-3-hydroxyhexacosanoyl-CoA),metabolic,False,False,,False,False,False,False,False,False,True,1,True,1.1.1.330,True,5,1.0,True,C_em,False
R1420,B-hydroxyacyl-CoA dehydratase (trans-tetradec-2-enoyl-CoA),metabolic,False,False,,False,False,False,False,False,False,True,1,True,4.2.1.134,True,3,1.0,True,C_em,False
R1421,B-hydroxyacyl-CoA dehydratase (trans-hexadec-2-enoyl-CoA),metabolic,False,False,,False,False,False,False,False,False,True,1,True,4.2.1.134,True,3,0.6667,False,C_em,False
R1422,B-hydroxyacyl-CoA dehydratase (trans-octadec-2-enoyl-CoA),metabolic,False,False,,False,False,False,False,False,False,True,1,True,4.2.1.134,True,3,1.0,True,C_em,False
R1423,B-hydroxyacyl-CoA dehydratase (trans-icos-2-enoyl-CoA),metabolic,False,False,,False,False,False,False,False,False,True,1,True,4.2.1.134,True,3,0.6667,False,C_em,False
R1424,B-hydroxyacyl-CoA dehydratase (trans-docos-2-enoyl-CoA),metabolic,False,False,,False,False,False,False,False,False,True,1,True,4.2.1.134,True,3,0.6667,False,C_em,False
R1425,B-hydroxyacyl-CoA dehydratase (trans-tetracos-2-enoyl-CoA),metabolic,False,False,,False,False,False,False,False,False,True,1,True,4.2.1.134,True,3,0.6667,False,C_em,False
R1426,B-hydroxyacyl-CoA dehydratase (trans-hexacos-2-enoyl-CoA),metabolic,False,False,,False,False,False,False,False,False,True,1,True,4.2.1.134,True,3,1.0,True,C_em,False
R1427,trans-2-enoyl-CoA reductase (n-C14:0CoA),metabolic,False,False,,False,False,False,False,False,False,True,1,True,1.3.1.93,True,5,1.0,True,C_em,False
R1428,trans-2-enoyl-CoA reductase (n-C16:0CoA),metabolic,False,False,,False,False,False,False,False,False,True,1,True,1.3.1.93,True,5,0.8,False,C_em,False
R1429,trans-2-enoyl-CoA reductase (n-C18:0CoA),metabolic,False,False,,False,False,False,False,False,False,True,1,True,1.3.1.93,True,5,1.0,True,C_em,False
R1430,trans-2-enoyl-CoA reductase (n-C20:0CoA),metabolic,False,False,,False,False,False,False,False,False,True,1,True,1.3.1.93,True,5,0.6,False,C_em,False
R1431,trans-2-enoyl-CoA reductase (n-C22:0CoA),metabolic,False,False,,False,False,False,False,False,False,True,1,True,1.3.1.93,True,5,0.8,False,C_em,False
R1432,trans-2-enoyl-CoA reductase (n-C24:0CoA),metabolic,False,False,,False,False,False,False,False,False,True,1,True,1.3.1.93,True,5,0.8,False,C_em,False
R1433,trans-2-enoyl-CoA reductase (n-C26:0CoA),metabolic,False,False,,False,False,False,False,False,False,True,1,True,1.3.1.93,True,5,1.0,True,C_em,False
R1434,"palmitoyl-CoA desaturase (n-C16:0CoA - n-C16:1CoA), ER membrane",metabolic,False,False,,False,False,False,False,False,False,True,1,True,1.14.19.1,True,7,1.0,True,C_em,False
R1435,"stearoyl-CoA desaturase (n-C18:0CoA - n-C18:1CoA), ER membrane",metabolic,False,False,,False,False,False,False,False,False,True,1,True,1.14.19.1,True,7,1.0,True,C_em,False
R1436,octanoate (n-C8:0) transport,transport,False,False,,False,False,False,False,False,False,False,0,False,,False,2,1.0,True,"C_cy,C_ex",False
R1437,laurate (n-C12:0) transport,transport,False,False,,False,False,False,False,False,False,False,0,False,,False,2,1.0,True,"C_cy,C_ex",False
R1438,butyrate exchange,exchange,False,False,,False,False,False,False,False,False,False,0,False,,False,1,0.0,False,C_ex,False
R1439,hexanoate exchange,exchange,True,True,"bigg.reaction,biggr,metanetx.reaction,seed.reaction,seedr,vmhr,vmhreaction",True,False,True,False,False,False,False,0,False,,False,1,1.0,True,C_ex,False
R1440,oleate exchange,exchange,False,False,,False,False,False,False,False,False,False,0,False,,False,1,1.0,True,C_ex,False
R1441,butyrate (n-C4:0) transport,transport,False,False,,False,False,False,False,False,False,True,1,False,,True,2,0.0,False,"C_cy,C_ex",False
R1442,hexanoate (n-C6:0) transport,transport,False,False,,False,False,False,False,False,False,False,0,False,,False,2,1.0,True,"C_cy,C_ex",False
R1443,octadecenoate (n-C18:1) transport,transport,False,False,,False,False,False,False,False,False,False,0,False,,False,2,1.0,True,"C_cy,C_ex",False
R1444,myristate exchange,exchange,False,False,,False,False,False,False,False,False,False,0,False,,False,1,1.0,True,C_ex,False
R1445,"fatty-acid--CoA ligase (dodecanoate), ER membrane",metabolic,False,False,,False,False,False,False,False,False,True,1,False,,True,6,1.0,True,C_em,False
R1446,"fatty-acid--CoA ligase (tetradecanoate), ER membrane",metabolic,False,False,,False,False,False,False,False,False,True,1,False,,True,6,1.0,True,C_em,False
R1447,"fatty-acid--CoA ligase (hexadecanoate), ER membrane",metabolic,False,False,,False,False,False,False,False,False,True,1,False,,True,6,1.0,True,C_em,False
R1448,"fatty-acid--CoA ligase (hexadecenoate), ER membrane",metabolic,False,False,,False,False,False,False,False,False,True,1,False,,True,6,1.0,True,C_em,False
R1449,"fatty-acid--CoA ligase (octadecanoate), ER membrane",metabolic,False,False,,False,False,False,False,False,False,True,1,False,,True,6,1.0,True,C_em,False
R1450,"fatty-acid--CoA ligase (octadecenoate), ER membrane",metabolic,False,False,,False,False,False,False,False,False,True,1,False,,True,6,1.0,True,C_em,False
R1451,"fatty-acid--CoA ligase (dodecanoate), lipid particle",metabolic,False,False,,False,False,False,False,False,False,True,1,False,,True,6,1.0,True,C_lp,False
R1452,"fatty-acid--CoA ligase (tetradecanoate), lipid particle",metabolic,False,False,,False,False,False,False,False,False,True,1,False,,True,6,1.0,True,C_lp,False
R1453,"fatty-acid--CoA ligase (hexadecanoate), lipid particle",metabolic,False,False,,False,False,False,False,False,False,True,1,False,,True,6,1.0,True,C_lp,False
R1454,"fatty-acid--CoA ligase (hexadecenoate), lipid particle",metabolic,False,False,,False,False,False,False,False,False,True,1,False,,True,6,1.0,True,C_lp,False
R1455,"fatty-acid--CoA ligase (octadecanoate), lipid particle",metabolic,False,False,,False,False,False,False,False,False,True,1,False,,True,6,1.0,True,C_lp,False
R1456,"fatty-acid--CoA ligase (octadecenoate), lipid particle",metabolic,False,False,,False,False,False,False,False,False,True,1,False,,True,6,1.0,True,C_lp,False
R1457,"fatty-acid--CoA ligase (hexadecenoate), peroxisome",metabolic,False,False,,False,False,False,False,False,False,True,1,False,,True,6,1.0,True,C_pe,False
R1458,"fatty-acid--CoA ligase (octadecanoate), peroxisome",metabolic,False,False,,False,False,False,False,False,False,True,1,False,,True,6,1.0,True,C_pe,False
R1459,"fatty-acid--CoA ligase (octadecenoate), peroxisome",metabolic,False,False,,False,False,False,False,False,False,True,1,False,,True,6,1.0,True,C_pe,False
R1460,"fatty-acid--CoA ligase (arachidate), cell envelope",metabolic,False,False,,False,False,False,False,False,False,True,1,False,,True,6,0.6667,False,C_en,True
R1461,"fatty-acid--CoA ligase (behenate), cell envelope",metabolic,False,False,,False,False,False,False,False,False,True,1,False,,True,6,0.8333,False,C_en,True
R1462,"fatty-acid--CoA ligase (lignoceric acid), cell envelope",metabolic,False,False,,False,False,False,False,False,False,True,1,False,,True,6,1.0,True,C_en,True
R1463,"fatty-acid--CoA ligase (cerotic acid), cell envelope",metabolic,False,False,,False,False,False,False,False,False,True,1,False,,True,6,1.0,True,C_en,True
R1464,"fatty-acid--CoA ligase (behenate), ER membrane",metabolic,False,False,,False,False,False,False,False,False,True,1,False,,True,6,0.8333,False,C_em,True
R1465,"fatty-acid--CoA ligase (lignoceric acid), ER membrane",metabolic,False,False,,False,False,False,False,False,False,True,1,False,,True,6,1.0,True,C_em,False
R1466,"fatty-acid--CoA ligase (cerotic acid), ER membrane",metabolic,False,False,,False,False,False,False,False,False,True,1,False,,True,6,1.0,True,C_em,False
R1467,"fatty-acid--CoA ligase (behenate), lipid particle",metabolic,False,False,,False,False,False,False,False,False,True,1,False,,True,6,0.8333,False,C_lp,True
R1468,"fatty-acid--CoA ligase (lignoceric acid), lipid particle",metabolic,False,False,,False,False,False,False,False,False,True,1,False,,True,6,1.0,True,C_lp,False
R1469,"fatty-acid--CoA ligase (cerotic acid), lipid particle",metabolic,False,False,,False,False,False,False,False,False,True,1,False,,True,6,1.0,True,C_lp,False
R1470,fatty acyl-CoA transport via ABC system (C12:0),transport,False,False,,False,False,False,False,False,False,True,2,False,,True,7,1.0,True,"C_cy,C_pe",False
R1471,fatty acyl-CoA transport via ABC system (C14:0),transport,False,False,,False,False,False,False,False,False,True,2,False,,True,7,1.0,True,"C_cy,C_pe",False
R1472,fatty acyl-CoA transport via ABC system (C16:0),transport,False,False,,False,False,False,False,False,False,True,2,False,,True,7,1.0,True,"C_cy,C_pe",False
R1473,fatty acyl-CoA transport via ABC system (C16:1),transport,False,False,,False,False,False,False,False,False,True,2,False,,True,7,1.0,True,"C_cy,C_pe",False
R1474,fatty acyl-CoA transport via ABC system (C18:0),transport,False,False,,False,False,False,False,False,False,True,2,False,,True,7,1.0,True,"C_cy,C_pe",False
R1475,fatty acyl-CoA transport via ABC system (C18:1),transport,False,False,,False,False,False,False,False,False,True,2,False,,True,7,1.0,True,"C_cy,C_pe",False
R1476,fatty acyl-CoA transport via ABC system (C20:0),transport,False,False,,False,False,False,False,False,False,True,2,False,,True,7,0.7143,False,"C_cy,C_pe",False
R1477,fatty acyl-CoA transport via ABC system (C22:0),transport,False,False,,False,False,False,False,False,False,True,2,False,,True,7,1.0,True,"C_cy,C_pe",False
